condition,seed,generation,cumulative_evals,pop_best_fitness,pop_mean_fitness,pop_worst_fitness,pop_std_fitness,best_so_far
dynamic_exponential,8,25,2600,13.760681686165901,14.958125517978692,19.12074368738204,0.9910376394566677,13.660107523773828
dynamic_exponential,8,26,2700,13.61245154965971,15.121458894377941,18.88494332412792,1.1209033273238105,13.61245154965971
dynamic_exponential,8,27,2800,13.61245154965971,15.271781066858813,21.261706725018236,1.3865561601984768,13.61245154965971
dynamic_exponential,8,28,2900,13.843559577416269,15.047859413540012,19.113112646970897,0.9657944627486796,13.61245154965971
dynamic_exponential,8,29,3000,13.61245154965971,14.966640933259095,18.400000000000002,0.953599722819331,13.61245154965971
dynamic_exponential,8,30,3100,13.61245154965971,15.407690920999864,20.196150997149434,1.1808157068436897,13.61245154965971
dynamic_exponential,8,31,3200,13.61245154965971,15.088893517060384,19.674021572639983,1.0177041889545917,13.61245154965971
dynamic_exponential,8,32,3300,13.61245154965971,15.11190050369147,19.37571129984594,1.2774106809497288,13.61245154965971
dynamic_exponential,8,33,3400,13.61245154965971,15.11331286889063,19.621347195933176,1.2435043049204646,13.61245154965971
dynamic_exponential,8,34,3500,13.760681686165901,15.231012400951606,19.37571129984594,1.278494871512835,13.61245154965971
dynamic_exponential,8,35,3600,13.760681686165901,14.985694131674538,18.43469899493758,0.9245160930905769,13.61245154965971
dynamic_exponential,8,36,3700,13.61245154965971,15.309139041281835,19.830950643030008,1.2269415441658016,13.61245154965971
dynamic_exponential,8,37,3800,13.61245154965971,15.123174078046132,18.679075450674063,1.11186053861432,13.61245154965971
dynamic_exponential,8,38,3900,13.760681686165901,15.338187411543993,19.516609194718917,1.2569669188466999,13.61245154965971
dynamic_exponential,8,39,4000,13.755294535724685,15.114613596925455,19.599999999999998,1.0926044145985392,13.61245154965971
dynamic_exponential,8,40,4100,13.61245154965971,15.090958542163085,21.319160170741757,1.268372445327816,13.61245154965971
dynamic_exponential,8,41,4200,13.483239697419133,15.169018643406528,19.434192325759245,1.2158491922206243,13.483239697419133
dynamic_exponential,8,42,4300,13.585229954635272,15.195993511354201,19.17681974534503,1.2359347360945179,13.483239697419133
dynamic_exponential,8,43,4400,13.61245154965971,14.852201006061664,19.122611077089285,1.0012556338691634,13.483239697419133
dynamic_exponential,8,44,4500,13.483239697419133,14.952127910361819,18.366431913239847,1.0712915197657586,13.483239697419133
dynamic_exponential,8,45,4600,13.483239697419133,15.1468035695816,18.894438717061494,1.1698045391012177,13.483239697419133
dynamic_exponential,8,46,4700,13.51657508881031,15.158545855282927,18.91547594742265,1.1677949586799206,13.483239697419133
dynamic_exponential,8,47,4800,13.693737745050923,15.110370924517945,18.66794833886788,1.1111649711078764,13.483239697419133
dynamic_exponential,8,48,4900,13.483239697419133,15.37025890145723,20.253720459187964,1.3206600975614244,13.483239697419133
dynamic_exponential,8,49,5000,13.483239697419133,15.102955129828697,19.3459060435492,1.0750476746905453,13.483239697419133
dynamic_exponential,8,50,5100,13.51657508881031,15.113080925109701,18.190890230020663,1.097592126538299,13.483239697419133
dynamic_exponential,9,0,100,18.171779788708136,20.847540360217877,23.57967389859482,1.0081146490003856,18.171779788708136
dynamic_exponential,9,1,200,14.860319135392633,19.900582688064915,29.49373774505092,2.616228217851205,14.860319135392633
dynamic_exponential,9,2,300,15.58656334834051,18.29909016954935,26.922497216032184,2.11308404661393,14.860319135392633
dynamic_exponential,9,3,400,15.380972058177587,17.11024280981753,22.94948974278318,1.0781501391260442,14.860319135392633
dynamic_exponential,9,4,500,14.520897306865447,16.48200598650831,18.264451699828637,0.6850417406149487,14.520897306865447
dynamic_exponential,9,5,600,14.70199920063936,16.43324514091877,17.700909015790025,0.5876507833025951,14.520897306865447
dynamic_exponential,9,6,700,14.70199920063936,16.375113499691903,20.2343879744639,0.8482430604325351,14.520897306865447
dynamic_exponential,9,7,800,14.520465053408525,16.19407888797537,18.440063693621518,0.7695420987478236,14.520465053408525
dynamic_exponential,9,8,900,13.62664991614216,16.243964146520963,20.341653005427766,1.0009756178773106,13.62664991614216
dynamic_exponential,9,9,1000,13.22736184954957,16.009506086617563,18.055294535724684,0.8726438362156418,13.22736184954957
dynamic_exponential,9,10,1100,13.467707825203131,15.868090224443229,19.58679622641132,1.1679507582409863,13.22736184954957
dynamic_exponential,9,11,1200,13.311871208194287,15.84560716228744,19.70332963783729,1.1406136119329264,13.22736184954957
dynamic_exponential,9,12,1300,13.311871208194287,15.773097703430867,20.560107523773826,1.2694332356619193,13.22736184954957
dynamic_exponential,9,13,1400,13.427566688249707,15.584194220373945,21.109975124224178,1.231699433299254,13.22736184954957
dynamic_exponential,9,14,1500,13.020465053408525,15.652913308966644,19.756809750418043,1.1612473725155714,13.020465053408525
dynamic_exponential,9,15,1600,13.020465053408525,15.320188084945066,17.779591062525107,0.940755506831587,13.020465053408525
dynamic_exponential,9,16,1700,12.958703314492292,15.666061286887887,21.07907545067406,1.4893884042904197,12.958703314492292
dynamic_exponential,9,17,1800,13.577154105707724,15.599939946219257,19.429705854077834,1.226972099516507,12.958703314492292
dynamic_exponential,9,18,1900,13.577154105707724,15.613251450920888,19.258089374931437,1.225793382707423,12.958703314492292
dynamic_exponential,9,19,2000,13.577154105707724,15.379075414380734,19.034192325759246,1.0778505050854965,12.958703314492292
dynamic_exponential,9,20,2100,13.073644135332772,15.23759873973033,20.140967364599085,1.1170937376362142,12.958703314492292
dynamic_exponential,9,21,2200,13.260681686165901,15.261758382547393,20.488409872672513,1.2472454887328357,12.958703314492292
dynamic_exponential,9,22,2300,13.024807680927193,15.06616844913217,17.410856753359404,0.9658794190942093,12.958703314492292
dynamic_exponential,9,23,2400,13.085229954635272,15.289211030152062,19.57763888346312,1.3283802959911082,12.958703314492292
dynamic_exponential,9,24,2500,12.930950643030009,15.221424790299961,19.400000000000002,1.2638938159583735,12.930950643030009
dynamic_exponential,9,25,2600,13.089897948556635,15.385805462256,20.230727575266254,1.3060030171367736,12.930950643030009
dynamic_exponential,9,26,2700,12.88494332412792,15.168672402467383,18.549615361854386,1.160195427463044,12.88494332412792
dynamic_exponential,9,27,2800,12.560107523773826,15.17057210474276,18.114674215792775,1.28075908323438,12.560107523773826
dynamic_exponential,9,28,2900,12.619803902718557,15.190004387484656,20.411871208194288,1.515071255736484,12.560107523773826
dynamic_exponential,9,29,3000,12.619803902718557,14.974234561532429,18.07790233867277,1.0611640255935533,12.560107523773826
dynamic_exponential,9,30,3100,12.56287388383278,15.04916677521768,20.460232526704264,1.3851755604291507,12.560107523773826
dynamic_exponential,9,31,3200,12.672004514666936,14.957069550416561,19.155277766926236,1.2461531424417716,12.560107523773826
dynamic_exponential,9,32,3300,12.663818169698587,14.674926984289428,17.949576240750524,1.1207393404648536,12.560107523773826
dynamic_exponential,9,33,3400,12.757583690279022,14.835826003191046,19.640967364599085,1.1820453865804732,12.560107523773826
dynamic_exponential,9,34,3500,12.672004514666936,14.906673540160185,19.82654919008431,1.0857742885610024,12.560107523773826
dynamic_exponential,9,35,3600,12.719090595827293,14.892617497088503,19.049444375840398,1.1909009224859688,12.560107523773826
dynamic_exponential,9,36,3700,12.719090595827293,14.898126157913095,21.73861278752583,1.582780542468655,12.560107523773826
dynamic_exponential,9,37,3800,12.483239697419133,14.78175587354445,20.13901391331568,1.3651615919648432,12.483239697419133
dynamic_exponential,9,38,3900,12.419803902718558,14.665232677480738,18.422497216032184,0.9991042267520744,12.419803902718558
dynamic_exponential,9,39,4000,12.548808848170152,14.624782235557987,17.996150997149435,1.1075308216323176,12.419803902718558
dynamic_exponential,9,40,4100,12.548808848170152,14.706544145155908,19.366431913239847,1.2251111282960303,12.419803902718558
dynamic_exponential,9,41,4200,12.974165738677394,14.743650903678715,18.492838827718412,1.046283483178238,12.419803902718558
dynamic_exponential,9,42,4300,12.829563014098701,14.776186637260114,20.362873883832776,1.128547723804323,12.419803902718558
dynamic_exponential,9,43,4400,13.088409872672514,14.883514781697261,18.59544511501033,1.1875402584021533,12.419803902718558
dynamic_exponential,9,44,4500,12.86619037896906,15.075879219492641,19.475467891024387,1.2203536609939976,12.419803902718558
dynamic_exponential,9,45,4600,12.548808848170152,15.141052369515542,21.80332963783729,1.2896125049616276,12.419803902718558
dynamic_exponential,9,46,4700,12.80384048104053,15.195976612839182,22.369535971483266,1.2698709490173485,12.419803902718558
dynamic_exponential,9,47,4800,12.548808848170152,15.264017776418306,20.50554700852678,1.2903949616567,12.419803902718558
dynamic_exponential,9,48,4900,13.255294535724685,15.015037415540753,19.97624151769984,1.115341349132104,12.419803902718558
dynamic_exponential,9,49,5000,12.86619037896906,14.925048022189825,19.22264954516723,1.1769680443944732,12.419803902718558
dynamic_exponential,9,50,5100,12.769693845669908,14.865467515195178,18.176575213227444,1.06607784506151,12.419803902718558
dynamic_exponential,10,0,100,17.207106781186546,20.698482637962265,23.939270764090494,1.169418449771907,17.207106781186546
dynamic_exponential,10,1,200,15.244749683231337,19.73740797254115,29.336660026534076,2.6754889469474663,15.244749683231337
dynamic_exponential,10,2,300,14.978232998312528,18.022451878259,25.295829710142186,1.9898255111980818,14.978232998312528
dynamic_exponential,10,3,400,14.836660026534076,16.828806424021405,22.836660026534076,1.372810278878346,14.836660026534076
dynamic_exponential,10,4,500,14.493737745050923,16.28526275633835,20.160107523773828,0.84572002874911,14.493737745050923
dynamic_exponential,10,5,600,13.548808848170152,16.112744214531737,21.58113883008419,0.9819622828432417,13.548808848170152
dynamic_exponential,10,6,700,13.16770782520313,15.80318291784292,19.7,0.8984519775169212,13.16770782520313
dynamic_exponential,10,7,800,14.033907960581372,15.622439103289967,17.79283882771841,0.7239452853828718,13.16770782520313
dynamic_exponential,10,8,900,13.983239697419133,15.433527044884663,17.726989472816157,0.6610529194297949,13.16770782520313
dynamic_exponential,10,9,1000,13.512403840463595,15.611913349939533,18.012931993250106,0.8777874754286172,13.16770782520313
dynamic_exponential,10,10,1100,13.866190378969058,15.805849923785145,19.311871208194287,1.226951702862309,13.16770782520313
dynamic_exponential,10,11,1200,13.866190378969058,15.568957211286664,18.32842712474619,0.9755835031502178,13.16770782520313
dynamic_exponential,10,12,1300,13.285229954635271,15.655947467191403,18.775711299845938,1.049628443014944,13.16770782520313
dynamic_exponential,10,13,1400,13.70332963783729,15.703713037112642,19.37840487520902,1.1238684684308493,13.16770782520313
dynamic_exponential,10,14,1500,13.73072757526625,15.43466871208235,18.809243436828815,0.997242004934878,13.16770782520313
dynamic_exponential,10,15,1600,13.049285568453591,15.342702197575296,19.22074368738204,1.1537641105160938,13.049285568453591
dynamic_exponential,10,16,1700,12.967707825203131,15.322674069275907,18.634698994937583,1.0970955522462977,12.967707825203131
dynamic_exponential,10,17,1800,13.378404875209021,15.08388003970432,19.05758369027902,1.0723220798287876,12.967707825203131
dynamic_exponential,10,18,1900,13.18309518948453,15.362321249553839,19.437003937005905,1.2613772775723417,12.967707825203131
