condition,seed,generation,cumulative_evals,pop_mean_fitness,pop_std_fitness,best_so_far
mutation_crossover,0,10,1100,15.96596180584881,0.7261810509700753,14.160107523773828
mutation_crossover,0,11,1200,16.018690725941344,0.8844966041356139,14.160107523773828
mutation_crossover,0,12,1300,16.021223771030897,0.9122554036068259,14.059591794226542
mutation_crossover,0,13,1400,15.890088409924202,0.8199991571686076,13.843908891458577
mutation_crossover,0,14,1500,15.73496015849518,0.9365545501511332,13.64476105895272
mutation_crossover,0,15,1600,15.738176575972838,1.0309526775555757,13.43469899493758
mutation_crossover,0,16,1700,15.56244300465331,0.7956547406747873,13.43469899493758
mutation_crossover,0,17,1800,15.600162399321245,0.9051014944183484,13.43469899493758
mutation_crossover,0,18,1900,15.645308371985559,0.8975769078419507,13.43469899493758
mutation_crossover,0,19,2000,15.801651647700467,0.8243252093408868,13.43469899493758
mutation_crossover,0,20,2100,15.57733584812005,0.8474951622121824,13.43469899493758
mutation_crossover,0,21,2200,15.313004055384363,0.659109220678018,13.43469899493758
mutation_crossover,0,22,2300,15.484301168526553,0.8305619942579286,13.43469899493758
mutation_crossover,0,23,2400,15.543494468934211,0.846467209978961,13.394427190999917
mutation_crossover,0,24,2500,15.604967884027763,0.9179721908259209,13.394427190999917
mutation_crossover,0,25,2600,15.627080627130617,0.730470060202822,13.394427190999917
mutation_crossover,0,26,2700,15.662022078116314,0.9344451527456872,13.394427190999917
mutation_crossover,0,27,2800,15.524165031279727,0.7969744118087515,13.394427190999917
mutation_crossover,0,28,2900,15.457879531298284,0.8007945756584295,13.394427190999917
mutation_crossover,0,29,3000,15.45825358374753,0.8159938777409232,13.394427190999917
mutation_crossover,0,30,3100,15.512150307186502,0.7852137683973546,13.394427190999917
mutation_crossover,0,31,3200,15.467961064189728,0.9685192126127439,13.394427190999917
mutation_crossover,0,32,3300,15.258688909722602,0.8190853075798395,13.394427190999917
mutation_crossover,0,33,3400,15.21835884485013,0.7162743603766288,13.16770782520313
mutation_crossover,0,34,3500,15.446900166251726,0.8797176257939856,13.16770782520313
mutation_crossover,0,35,3600,15.391798240600588,0.6926331850053623,13.16770782520313
mutation_crossover,0,36,3700,15.3856337903783,0.6831333344489257,13.16770782520313
mutation_crossover,0,37,3800,15.324959262979029,0.7239764419656399,13.16770782520313
mutation_crossover,0,38,3900,15.455461886497353,0.7957140990075138,13.16770782520313
mutation_crossover,0,39,4000,15.43845134800838,0.7902362762056687,13.16770782520313
mutation_crossover,0,40,4100,15.43594942170294,0.8000526259822942,13.16770782520313
mutation_crossover,0,41,4200,15.661655364396402,0.9113968509766052,13.16770782520313
mutation_crossover,0,42,4300,15.551836976093997,0.9030839339670607,13.16770782520313
mutation_crossover,0,43,4400,15.45569221578719,0.7854111204151477,13.16770782520313
mutation_crossover,0,44,4500,15.551420548677081,0.8816259869914596,13.16770782520313
mutation_crossover,0,45,4600,15.538247922585521,0.7729624380587264,13.16770782520313
mutation_crossover,0,46,4700,15.608591229676113,0.8625818405013742,13.16770782520313
mutation_crossover,0,47,4800,15.591422651263617,0.9303708747736631,13.16770782520313
mutation_crossover,0,48,4900,15.536867207039684,0.8540458694136654,13.16770782520313
mutation_crossover,0,49,5000,15.501865098395417,0.9334945699511558,13.16770782520313
mutation_crossover,0,50,5100,15.457704904070399,0.8230434772970008,13.16770782520313
mutation_crossover,1,0,100,20.880490305213378,1.0861954924259782,18.456465996625056
mutation_crossover,1,1,200,20.084874958081134,2.5495933389427488,15.285229954635271
mutation_crossover,1,2,300,18.779687677321068,2.6566226532096193,14.956465996625052
mutation_crossover,1,3,400,17.06826241297897,1.0356468101431895,14.524807680927193
mutation_crossover,1,4,500,16.85055384875705,1.0827962615306008,14.524807680927193
mutation_crossover,1,5,600,16.61026478892508,1.0531321148239332,14.524807680927193
mutation_crossover,1,6,700,16.393036384810433,1.0036838236032681,14.524807680927193
mutation_crossover,1,7,800,16.263763778367636,0.9196656172755354,14.335415650406262
mutation_crossover,1,8,900,16.14478103462526,0.8358850379691672,14.292838827718413
mutation_crossover,1,9,1000,16.265840206125073,1.09288547655014,14.292838827718413
mutation_crossover,1,10,1100,16.2534283888659,0.8602172939544984,14.292838827718413
mutation_crossover,1,11,1200,16.1344048786542,0.838417269120082,14.292838827718413
mutation_crossover,1,12,1300,16.311193114592932,0.9412916742195198,14.292838827718413
mutation_crossover,1,13,1400,16.19594912701998,0.7191426137894893,14.06287388383278
mutation_crossover,1,14,1500,16.109014238993044,0.7655342619301664,14.06287388383278
