condition,generation,cumulative_evals,mean_best_so_far,std_best_so_far,mean_pop_mean_fitness,mean_pop_best_fitness,mean_pop_worst_fitness
dynamic_exponential,85,8600,12.658096974527426,0.20419047170107196,14.632772929736603,13.003445151209636,18.563093099943558
dynamic_exponential,86,8700,12.657601876959463,0.2038334847228786,14.643135546963062,12.943128131214138,18.878917992680933
dynamic_exponential,87,8800,12.6438982982643,0.1967403206841661,14.66820417462491,13.001480640703303,18.847648809829707
dynamic_exponential,88,8900,12.6438982982643,0.1967403206841661,14.615014085639022,12.95701630370444,18.320221223105996
dynamic_exponential,89,9000,12.635916597258099,0.19056561170438593,14.640215560040929,13.027973805694208,18.778726909762064
dynamic_exponential,90,9100,12.635916597258099,0.19056561170438593,14.595949440069173,13.032150245190303,18.617461009686217
dynamic_exponential,91,9200,12.63332831963677,0.1908415330753116,14.597844007781086,12.990378434804057,18.650068088901016
dynamic_exponential,92,9300,12.63332831963677,0.1908415330753116,14.60455587909632,13.008195930432905,18.98912454673597
dynamic_exponential,93,9400,12.625070665778516,0.18698514581463702,14.57136467160438,12.960612801571546,18.815998735059207
dynamic_exponential,94,9500,12.625070665778516,0.18698514581463702,14.57022300829772,12.970444023756883,18.488765637398195
dynamic_exponential,95,9600,12.625070665778516,0.18698514581463702,14.561403721475319,12.926116068575112,18.891540393654616
dynamic_exponential,96,9700,12.613722395174452,0.18683999164831128,14.520364054858224,12.895063687056046,18.501513552097528
dynamic_exponential,97,9800,12.604581934138922,0.18987360874511378,14.497774042560243,12.928354310737195,18.468903487030154
dynamic_exponential,98,9900,12.604581934138922,0.18987360874511378,14.52086340796922,12.973169495462354,18.49438540334007
dynamic_exponential,99,10000,12.603888063820945,0.1887846568988763,14.560942410779125,12.97130381687764,18.74189980825982
